tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
CDI77279.1,-,PTHR13335.orig.30.pi,-,2.7e-06,25.2,0.1,2.7e-06,25.2,0.1
CDI81934.1,-,PTHR13335.orig.30.pi,-,2.9e-06,25.2,2.7,8.8e-06,23.6,0.1
CDI83036.1,-,PTHR13335.orig.30.pi,-,3e-06,25.1,8.6,3e-06,25.1,8.6
CDI78763.1,-,PTHR13335.orig.30.pi,-,3e-06,25.1,2.5,3e-06,25.1,2.5
CDI78592.1,-,PTHR13335.orig.30.pi,-,3.3e-06,25.0,3.3,3.3e-06,25.0,3.3
CDI79830.1,-,PTHR13335.orig.30.pi,-,3.4e-06,24.9,4.2,4e-06,24.7,4.2
CDI77617.1,-,PTHR13335.orig.30.pi,-,3.6e-06,24.8,7.4,1.4e-05,22.9,2.0
CDI81814.1,-,PTHR13335.orig.30.pi,-,3.6e-06,24.8,3.9,0.0037,14.9,1.7
CDI78067.1,-,PTHR13335.orig.30.pi,-,3.6e-06,24.8,1.1,3.6e-06,24.8,1.1
CDI81551.1,-,PTHR13335.orig.30.pi,-,3.8e-06,24.8,5.7,3.8e-06,24.8,5.7
CDI80412.1,-,PTHR13335.orig.30.pi,-,4e-06,24.7,0.1,4e-06,24.7,0.1
CDI77951.1,-,PTHR13335.orig.30.pi,-,4e-06,24.7,7.7,4e-06,24.7,7.7
CDI80634.1,-,PTHR13335.orig.30.pi,-,4.1e-06,24.7,1.0,8.5e-05,20.3,2.6
CDI80509.1,-,PTHR13335.orig.30.pi,-,4.4e-06,24.6,7.2,4.4e-06,24.6,7.2
CDI77761.1,-,PTHR13335.orig.30.pi,-,4.9e-06,24.4,3.9,4.9e-06,24.4,3.9
CDI79456.1,-,PTHR13335.orig.30.pi,-,5.4e-06,24.3,0.0,5.4e-06,24.3,0.0
CDI80518.1,-,PTHR13335.orig.30.pi,-,5.5e-06,24.2,2.4,6.1e-06,24.1,2.4
CDI80121.1,-,PTHR13335.orig.30.pi,-,5.6e-06,24.2,7.6,5.6e-06,24.2,7.6
CDI81226.1,-,PTHR13335.orig.30.pi,-,6.6e-06,24.0,3.9,3.3e-05,21.6,1.1
CDI79183.1,-,PTHR13335.orig.30.pi,-,6.7e-06,23.9,6.5,0.00021,19.0,2.7
CDI76613.1,-,PTHR13335.orig.30.pi,-,6.8e-06,23.9,2.7,7.5e-06,23.8,2.7
CDI77758.1,-,PTHR13335.orig.30.pi,-,7e-06,23.9,8.3,7e-06,23.9,8.3
CDI83660.1,-,PTHR13335.orig.30.pi,-,7e-06,23.9,0.1,0.00067,17.3,4.8
CDI83361.1,-,PTHR13335.orig.30.pi,-,7.1e-06,23.9,0.0,7.1e-06,23.9,0.0
CDI79802.1,-,PTHR13335.orig.30.pi,-,7.3e-06,23.8,6.7,7.3e-06,23.8,6.7
CDI77928.1,-,PTHR13335.orig.30.pi,-,7.5e-06,23.8,7.6,8.2e-06,23.7,7.6
CDI78155.1,-,PTHR13335.orig.30.pi,-,7.7e-06,23.8,0.6,1e-05,23.4,0.6
CDI79126.1,-,PTHR13335.orig.30.pi,-,8.2e-06,23.7,0.7,8.2e-06,23.7,0.7
CDI84451.1,-,PTHR13335.orig.30.pi,-,8.4e-06,23.6,9.2,9.4e-06,23.5,9.2
CDI83244.1,-,PTHR13335.orig.30.pi,-,8.8e-06,23.6,5.4,8.8e-06,23.6,5.4
CDI79970.1,-,PTHR13335.orig.30.pi,-,8.9e-06,23.5,1.7,8.9e-06,23.5,1.7
CDI82995.1,-,PTHR13335.orig.30.pi,-,8.9e-06,23.5,1.2,0.0088,13.6,0.1
CDI79950.1,-,PTHR13335.orig.30.pi,-,9e-06,23.5,2.7,1e-05,23.3,2.7
CDI79366.1,-,PTHR13335.orig.30.pi,-,9.3e-06,23.5,6.1,3.4e-05,21.6,6.1
CDI77248.1,-,PTHR13335.orig.30.pi,-,9.6e-06,23.4,5.4,9.6e-06,23.4,5.4
CDI80648.1,-,PTHR13335.orig.30.pi,-,9.8e-06,23.4,2.9,1.1e-05,23.2,2.9
CDI79934.1,-,PTHR13335.orig.30.pi,-,1e-05,23.3,7.7,1e-05,23.3,7.7
CDI83928.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.3,3.6,1.1e-05,23.3,3.6
CDI81369.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.2,0.0,0.001,16.7,0.0
CDI77319.1,-,PTHR13335.orig.30.pi,-,1.2e-05,23.1,1.9,1.2e-05,23.1,1.9
CDI76262.1,-,PTHR13335.orig.30.pi,-,1.2e-05,23.1,0.3,1.2e-05,23.1,0.3
CDI80220.1,-,PTHR13335.orig.30.pi,-,1.2e-05,23.1,4.4,0.0023,15.5,7.0
CDI79989.1,-,PTHR13335.orig.30.pi,-,1.2e-05,23.1,0.6,1.2e-05,23.1,0.6
CDI77849.1,-,PTHR13335.orig.30.pi,-,1.3e-05,23.0,3.7,2.1e-05,22.3,3.7
CDI76502.1,-,PTHR13335.orig.30.pi,-,1.3e-05,23.0,4.9,1.5e-05,22.8,4.9
CDI78245.1,-,PTHR13335.orig.30.pi,-,1.3e-05,23.0,8.1,1.3e-05,23.0,8.1
CDI78593.1,-,PTHR13335.orig.30.pi,-,1.4e-05,22.9,0.5,1.4e-05,22.9,0.5
CDI78056.1,-,PTHR13335.orig.30.pi,-,1.4e-05,22.9,2.5,1.4e-05,22.9,2.5
CDI76336.1,-,PTHR13335.orig.30.pi,-,1.4e-05,22.9,9.8,1.4e-05,22.9,9.8
CDI78016.1,-,PTHR13335.orig.30.pi,-,1.4e-05,22.8,6.9,1.6e-05,22.7,6.9
CDI79222.1,-,PTHR13335.orig.30.pi,-,1.5e-05,22.8,5.2,0.00026,18.7,5.0
CDI83897.1,-,PTHR13335.orig.30.pi,-,1.6e-05,22.7,2.2,1.6e-05,22.7,2.2
CDI84227.1,-,PTHR13335.orig.30.pi,-,1.7e-05,22.6,4.2,5.2e-05,21.0,4.2
CDI79627.1,-,PTHR13335.orig.30.pi,-,1.8e-05,22.5,3.4,7.2e-05,20.5,3.5
CDI77947.1,-,PTHR13335.orig.30.pi,-,1.8e-05,22.5,0.7,1.8e-05,22.5,0.7
CDI80366.1,-,PTHR13335.orig.30.pi,-,1.9e-05,22.5,1.1,2e-05,22.4,1.1
CDI83659.1,-,PTHR13335.orig.30.pi,-,1.9e-05,22.4,3.2,1.9e-05,22.4,3.2
CDI79654.1,-,PTHR13335.orig.30.pi,-,1.9e-05,22.4,1.0,0.01,13.4,0.6
CDI83795.1,-,PTHR13335.orig.30.pi,-,2e-05,22.3,7.0,2.4e-05,22.1,7.0
CDI84083.1,-,PTHR13335.orig.30.pi,-,2.1e-05,22.3,7.6,2.9e-05,21.8,7.6
CDI83068.1,-,PTHR13335.orig.30.pi,-,2.1e-05,22.3,0.0,6.4e-05,20.7,0.0
CDI79016.1,-,PTHR13335.orig.30.pi,-,2.2e-05,22.2,9.2,2.2e-05,22.2,9.2
CDI77727.1,-,PTHR13335.orig.30.pi,-,2.2e-05,22.2,6.2,4.3e-05,21.3,6.4
CDI78736.1,-,PTHR13335.orig.30.pi,-,2.4e-05,22.1,6.0,0.00042,18.0,0.6
CDI77347.1,-,PTHR13335.orig.30.pi,-,2.4e-05,22.1,8.4,2.4e-05,22.1,8.4
CDI80418.1,-,PTHR13335.orig.30.pi,-,2.5e-05,22.1,5.6,0.00062,17.5,0.1
CDI79437.1,-,PTHR13335.orig.30.pi,-,3.1e-05,21.8,8.0,0.016,12.8,1.5
CDI83959.1,-,PTHR13335.orig.30.pi,-,3.2e-05,21.7,8.7,3.2e-05,21.7,8.7
CDI80532.1,-,PTHR13335.orig.30.pi,-,3.2e-05,21.7,8.2,3.2e-05,21.7,8.2
CDI83243.1,-,PTHR13335.orig.30.pi,-,3.3e-05,21.6,0.6,3.5e-05,21.6,0.6
CDI77740.1,-,PTHR13335.orig.30.pi,-,3.4e-05,21.6,1.3,3.4e-05,21.6,1.3
CDI84063.1,-,PTHR13335.orig.30.pi,-,3.7e-05,21.5,5.5,4.8e-05,21.1,7.7
CDI83926.1,-,PTHR13335.orig.30.pi,-,3.7e-05,21.5,6.4,0.00024,18.8,6.4
CDI82865.1,-,PTHR13335.orig.30.pi,-,3.8e-05,21.5,7.4,3.8e-05,21.5,7.4
CDI77231.1,-,PTHR13335.orig.30.pi,-,4e-05,21.4,8.3,4e-05,21.4,8.3
CDI80511.1,-,PTHR13335.orig.30.pi,-,4e-05,21.4,4.3,0.00028,18.6,5.1
CDI77217.1,-,PTHR13335.orig.30.pi,-,4.2e-05,21.3,6.5,4.2e-05,21.3,6.5
CDI79706.1,-,PTHR13335.orig.30.pi,-,4.2e-05,21.3,8.6,0.00031,18.4,8.3
CDI76778.1,-,PTHR13335.orig.30.pi,-,4.4e-05,21.2,1.2,0.0046,14.6,5.2
CDI77966.1,-,PTHR13335.orig.30.pi,-,4.6e-05,21.2,1.3,4.9e-05,21.1,1.3
CDI79608.1,-,PTHR13335.orig.30.pi,-,4.8e-05,21.1,6.9,4.8e-05,21.1,6.9
CDI77059.1,-,PTHR13335.orig.30.pi,-,4.8e-05,21.1,0.5,4.8e-05,21.1,0.5
CDI83445.1,-,PTHR13335.orig.30.pi,-,5e-05,21.1,6.6,5e-05,21.1,6.6
CDI78938.1,-,PTHR13335.orig.30.pi,-,5.2e-05,21.0,5.9,0.00014,19.6,5.8
CDI76234.1,-,PTHR13335.orig.30.pi,-,5.2e-05,21.0,6.6,5.2e-05,21.0,6.6
CDI84040.1,-,PTHR13335.orig.30.pi,-,5.3e-05,21.0,2.9,5.3e-05,21.0,2.9
CDI83594.1,-,PTHR13335.orig.30.pi,-,5.6e-05,20.9,8.5,6e-05,20.8,8.5
CDI80353.1,-,PTHR13335.orig.30.pi,-,5.6e-05,20.9,5.4,5.6e-05,20.9,5.4
CDI78833.1,-,PTHR13335.orig.30.pi,-,6.2e-05,20.7,2.1,6.2e-05,20.7,2.1
CDI79342.1,-,PTHR13335.orig.30.pi,-,6.3e-05,20.7,0.7,6.3e-05,20.7,0.7
CDI76084.1,-,PTHR13335.orig.30.pi,-,6.5e-05,20.7,5.2,6.5e-05,20.7,5.2
CDI83701.1,-,PTHR13335.orig.30.pi,-,6.6e-05,20.7,0.3,6.6e-05,20.7,0.3
CDI82149.1,-,PTHR13335.orig.30.pi,-,6.9e-05,20.6,3.0,6.9e-05,20.6,3.0
CDI80114.1,-,PTHR13335.orig.30.pi,-,7.1e-05,20.6,6.2,7.1e-05,20.6,6.2
CDI78240.1,-,PTHR13335.orig.30.pi,-,7.2e-05,20.6,9.7,0.0046,14.6,7.9
CDI77823.1,-,PTHR13335.orig.30.pi,-,7.4e-05,20.5,9.0,0.0001,20.0,9.0
CDI80080.1,-,PTHR13335.orig.30.pi,-,8.1e-05,20.4,4.1,8.1e-05,20.4,4.1
CDI80258.1,-,PTHR13335.orig.30.pi,-,8.2e-05,20.4,9.2,0.0001,20.0,9.2
CDI77055.1,-,PTHR13335.orig.30.pi,-,8.4e-05,20.3,5.7,0.00014,19.6,5.7
CDI78966.1,-,PTHR13335.orig.30.pi,-,8.6e-05,20.3,0.3,8.6e-05,20.3,0.3
CDI83663.1,-,PTHR13335.orig.30.pi,-,8.7e-05,20.3,4.6,0.00011,19.9,4.6
CDI77193.1,-,PTHR13335.orig.30.pi,-,8.9e-05,20.2,5.4,8.9e-05,20.2,5.4
CDI83561.1,-,PTHR13335.orig.30.pi,-,0.0001,20.0,3.0,0.043,11.4,2.5
CDI83388.1,-,PTHR13335.orig.30.pi,-,0.0001,20.0,6.4,0.0069,14.0,2.3
CDI81805.1,-,PTHR13335.orig.30.pi,-,0.00011,20.0,5.3,0.00013,19.7,5.3
CDI80864.1,-,PTHR13335.orig.30.pi,-,0.00011,20.0,9.9,0.00011,20.0,9.9
CDI79915.1,-,PTHR13335.orig.30.pi,-,0.00012,19.9,1.1,0.00012,19.9,1.1
CDI81329.1,-,PTHR13335.orig.30.pi,-,0.00012,19.8,7.4,0.00012,19.8,7.4
CDI77105.1,-,PTHR13335.orig.30.pi,-,0.00012,19.8,4.7,0.00012,19.8,4.7
CDI76572.1,-,PTHR13335.orig.30.pi,-,0.00013,19.7,5.3,0.00014,19.6,5.3
CDI80619.1,-,PTHR13335.orig.30.pi,-,0.00013,19.7,9.8,0.00016,19.4,9.8
CDI78158.1,-,PTHR13335.orig.30.pi,-,0.00014,19.6,4.0,0.00014,19.6,4.0
CDI79444.1,-,PTHR13335.orig.30.pi,-,0.00014,19.6,7.9,0.00015,19.5,7.9
CDI84019.1,-,PTHR13335.orig.30.pi,-,0.00014,19.6,9.2,0.00016,19.4,9.2
CDI76601.1,-,PTHR13335.orig.30.pi,-,0.00015,19.5,6.8,0.00017,19.3,6.8
CDI83743.1,-,PTHR13335.orig.30.pi,-,0.00015,19.5,3.2,0.00016,19.4,3.2
CDI78932.1,-,PTHR13335.orig.30.pi,-,0.00015,19.5,8.2,0.00015,19.5,8.2
CDI79007.1,-,PTHR13335.orig.30.pi,-,0.00015,19.5,1.8,0.0002,19.1,1.8
CDI79742.1,-,PTHR13335.orig.30.pi,-,0.00016,19.4,7.7,0.00021,19.0,7.7
CDI84112.1,-,PTHR13335.orig.30.pi,-,0.00016,19.4,8.5,0.00016,19.4,8.5
CDI79263.1,-,PTHR13335.orig.30.pi,-,0.00016,19.4,3.5,0.00021,19.0,3.5
CDI80070.1,-,PTHR13335.orig.30.pi,-,0.00017,19.4,7.5,0.00017,19.4,7.5
CDI80484.1,-,PTHR13335.orig.30.pi,-,0.00017,19.3,3.2,0.00017,19.3,3.2
CDI78935.1,-,PTHR13335.orig.30.pi,-,0.00017,19.3,2.7,0.00017,19.3,2.7
CDI78548.1,-,PTHR13335.orig.30.pi,-,0.00017,19.3,6.1,0.00017,19.3,6.1
CDI79046.1,-,PTHR13335.orig.30.pi,-,0.00018,19.2,4.3,0.00018,19.2,4.3
CDI78597.1,-,PTHR13335.orig.30.pi,-,0.00019,19.1,9.7,0.00019,19.1,9.7
CDI80907.1,-,PTHR13335.orig.30.pi,-,0.0002,19.1,7.1,0.0002,19.1,7.1
CDI80392.1,-,PTHR13335.orig.30.pi,-,0.00021,19.0,4.0,0.00021,19.0,4.0
CDI79979.1,-,PTHR13335.orig.30.pi,-,0.00022,19.0,8.9,0.0029,15.3,8.8
CDI77869.1,-,PTHR13335.orig.30.pi,-,0.00022,18.9,1.7,0.00022,18.9,1.7
CDI77793.1,-,PTHR13335.orig.30.pi,-,0.00024,18.8,0.9,0.00024,18.8,0.9
CDI79415.1,-,PTHR13335.orig.30.pi,-,0.00027,18.7,4.4,0.00029,18.5,4.4
CDI76618.1,-,PTHR13335.orig.30.pi,-,0.00027,18.7,1.7,0.00027,18.7,1.7
CDI79411.1,-,PTHR13335.orig.30.pi,-,0.00029,18.6,5.1,0.0021,15.7,0.4
CDI83333.1,-,PTHR13335.orig.30.pi,-,0.00029,18.5,4.9,0.0077,13.8,0.1
CDI80188.1,-,PTHR13335.orig.30.pi,-,0.0003,18.5,1.0,0.00055,17.6,1.0
CDI76271.1,-,PTHR13335.orig.30.pi,-,0.0003,18.5,0.3,37.0,1.7,0.0
CDI81706.1,-,PTHR13335.orig.30.pi,-,0.00031,18.5,1.4,0.00031,18.5,1.4
CDI76424.1,-,PTHR13335.orig.30.pi,-,0.00031,18.4,7.1,0.0016,16.1,7.3
CDI76361.1,-,PTHR13335.orig.30.pi,-,0.00032,18.4,0.8,0.033,11.7,3.2
CDI79497.1,-,PTHR13335.orig.30.pi,-,0.00032,18.4,6.1,0.00032,18.4,6.1
CDI83426.1,-,PTHR13335.orig.30.pi,-,0.00034,18.3,3.4,0.00043,18.0,3.4
CDI78402.1,-,PTHR13335.orig.30.pi,-,0.00036,18.2,7.1,0.00036,18.2,7.1
CDI76591.1,-,PTHR13335.orig.30.pi,-,0.00037,18.2,1.7,0.00049,17.8,1.7
CDI80491.1,-,PTHR13335.orig.30.pi,-,0.00042,18.0,4.9,0.00042,18.0,4.9
CDI79684.1,-,PTHR13335.orig.30.pi,-,0.00045,17.9,5.9,0.00049,17.8,5.9
CDI79042.1,-,PTHR13335.orig.30.pi,-,0.00046,17.9,1.7,0.00046,17.9,1.7
CDI80624.1,-,PTHR13335.orig.30.pi,-,0.00046,17.9,4.8,0.00054,17.6,4.8
CDI77166.1,-,PTHR13335.orig.30.pi,-,0.00047,17.8,2.2,0.00047,17.8,2.2
CDI83307.1,-,PTHR13335.orig.30.pi,-,0.00047,17.8,5.4,0.00047,17.8,5.4
CDI76619.1,-,PTHR13335.orig.30.pi,-,0.00048,17.8,6.2,0.00085,17.0,6.2
CDI78988.1,-,PTHR13335.orig.30.pi,-,0.00049,17.8,0.6,0.00049,17.8,0.6
CDI77268.1,-,PTHR13335.orig.30.pi,-,0.00052,17.7,2.1,0.00061,17.5,2.1
CDI77976.1,-,PTHR13335.orig.30.pi,-,0.00055,17.6,0.6,0.00055,17.6,0.6
CDI79040.1,-,PTHR13335.orig.30.pi,-,0.00057,17.6,0.9,0.00079,17.1,0.9
CDJ26800.1,-,PTHR13335.orig.30.pi,-,0.00064,17.4,3.0,0.00064,17.4,3.0
CDI77354.1,-,PTHR13335.orig.30.pi,-,0.00064,17.4,3.1,0.00064,17.4,3.1
CDI83228.1,-,PTHR13335.orig.30.pi,-,0.00067,17.3,1.1,0.00075,17.2,1.1
CDI80573.1,-,PTHR13335.orig.30.pi,-,0.00068,17.3,5.2,0.00078,17.1,5.2
CDI83430.1,-,PTHR13335.orig.30.pi,-,0.0007,17.3,4.2,0.011,13.4,3.2
CDI77404.1,-,PTHR13335.orig.30.pi,-,0.00072,17.2,5.5,0.034,11.7,1.3
CDI83449.1,-,PTHR13335.orig.30.pi,-,0.00075,17.2,6.6,0.00075,17.2,6.6
CDI80527.1,-,PTHR13335.orig.30.pi,-,0.00075,17.2,0.2,0.00075,17.2,0.2
CDI81258.1,-,PTHR13335.orig.30.pi,-,0.00078,17.1,9.5,0.071,10.7,8.9
CDI81227.1,-,PTHR13335.orig.30.pi,-,0.00079,17.1,2.5,0.00079,17.1,2.5
CDI82656.1,-,PTHR13335.orig.30.pi,-,0.00085,17.0,4.5,0.00099,16.8,4.5
CDI77286.1,-,PTHR13335.orig.30.pi,-,0.00086,17.0,0.7,0.00093,16.9,0.7
CDI76393.1,-,PTHR13335.orig.30.pi,-,0.00086,17.0,1.4,0.00086,17.0,1.4
CDI83825.1,-,PTHR13335.orig.30.pi,-,0.00089,16.9,1.3,0.00089,16.9,1.3
CDI76549.1,-,PTHR13335.orig.30.pi,-,0.0009,16.9,7.7,0.0038,14.9,8.4
CDI82659.1,-,PTHR13335.orig.30.pi,-,0.0009,16.9,4.8,0.025,12.1,4.5
CDI84036.1,-,PTHR13335.orig.30.pi,-,0.00091,16.9,4.1,0.00091,16.9,4.1
CDI81536.1,-,PTHR13335.orig.30.pi,-,0.00092,16.9,6.5,0.00092,16.9,6.5
CDI81945.1,-,PTHR13335.orig.30.pi,-,0.00095,16.8,0.3,0.0013,16.4,0.3
CDI80298.1,-,PTHR13335.orig.30.pi,-,0.00096,16.8,0.0,0.00096,16.8,0.0
CDI77867.1,-,PTHR13335.orig.30.pi,-,0.001,16.7,0.0,0.001,16.7,0.0
CDI82197.1,-,PTHR13335.orig.30.pi,-,0.001,16.7,8.5,0.001,16.7,8.5
CDI77651.1,-,PTHR13335.orig.30.pi,-,0.0011,16.6,3.6,0.0011,16.6,3.6
CDI79288.1,-,PTHR13335.orig.30.pi,-,0.0012,16.5,2.1,0.0014,16.3,2.1
CDI83604.1,-,PTHR13335.orig.30.pi,-,0.0012,16.5,1.3,0.0012,16.5,1.3
CDI81287.1,-,PTHR13335.orig.30.pi,-,0.0012,16.5,6.6,0.035,11.6,6.9
CDI78619.1,-,PTHR13335.orig.30.pi,-,0.0012,16.5,2.7,0.0018,16.0,2.7
CDI76898.1,-,PTHR13335.orig.30.pi,-,0.0012,16.5,6.6,0.0014,16.3,6.6
CDI76238.1,-,PTHR13335.orig.30.pi,-,0.0013,16.4,2.1,0.0013,16.4,2.1
CDI76439.1,-,PTHR13335.orig.30.pi,-,0.0013,16.3,6.4,0.044,11.3,0.2
CDI76535.1,-,PTHR13335.orig.30.pi,-,0.0015,16.2,7.2,0.05,11.2,1.8
CDI83636.1,-,PTHR13335.orig.30.pi,-,0.0015,16.2,0.0,0.015,12.8,0.0
CDI82011.1,-,PTHR13335.orig.30.pi,-,0.0015,16.1,3.5,0.0021,15.7,3.5
CDI80856.1,-,PTHR13335.orig.30.pi,-,0.0017,16.0,0.3,0.0017,16.0,0.3
CDI80400.1,-,PTHR13335.orig.30.pi,-,0.0017,16.0,2.2,0.0021,15.7,2.2
CDI80874.1,-,PTHR13335.orig.30.pi,-,0.0019,15.9,7.7,0.039,11.5,8.1
CDI76496.1,-,PTHR13335.orig.30.pi,-,0.0019,15.8,1.2,0.0027,15.3,1.2
CDI80844.1,-,PTHR13335.orig.30.pi,-,0.0019,15.8,6.6,0.0022,15.6,6.6
CDI78400.1,-,PTHR13335.orig.30.pi,-,0.002,15.8,0.0,0.002,15.8,0.0
CDI82887.1,-,PTHR13335.orig.30.pi,-,0.002,15.8,3.3,0.0021,15.7,3.3
CDI83384.1,-,PTHR13335.orig.30.pi,-,0.002,15.8,8.7,0.0023,15.6,8.7
CDI84311.1,-,PTHR13335.orig.30.pi,-,0.0022,15.7,6.4,0.082,10.4,0.1
CDI83410.1,-,PTHR13335.orig.30.pi,-,0.0022,15.6,0.5,0.0051,14.4,0.5
CDI77662.1,-,PTHR13335.orig.30.pi,-,0.0023,15.6,0.6,0.0027,15.3,0.6
CDI80135.1,-,PTHR13335.orig.30.pi,-,0.0023,15.5,1.5,0.0023,15.5,1.5
CDI78694.1,-,PTHR13335.orig.30.pi,-,0.0025,15.5,3.2,0.0032,15.1,3.2
CDI80234.1,-,PTHR13335.orig.30.pi,-,0.0025,15.5,3.1,0.0031,15.1,3.1
CDI84358.1,-,PTHR13335.orig.30.pi,-,0.0025,15.4,2.2,0.0028,15.3,2.2
CDI80939.1,-,PTHR13335.orig.30.pi,-,0.0028,15.3,0.1,0.0028,15.3,0.1
CDI79941.1,-,PTHR13335.orig.30.pi,-,0.0029,15.3,6.5,0.0035,15.0,6.5
CDI79519.1,-,PTHR13335.orig.30.pi,-,0.0031,15.2,3.9,0.0035,15.0,3.9
CDI79704.1,-,PTHR13335.orig.30.pi,-,0.0033,15.1,8.9,0.0032,15.1,8.9
CDI77351.1,-,PTHR13335.orig.30.pi,-,0.0035,15.0,9.8,0.0035,15.0,9.8
CDI83653.1,-,PTHR13335.orig.30.pi,-,0.0037,14.9,0.0,0.0037,14.9,0.0
CDI80334.1,-,PTHR13335.orig.30.pi,-,0.004,14.8,1.3,0.0039,14.8,1.3
CDI81051.1,-,PTHR13335.orig.30.pi,-,0.0042,14.7,9.7,0.0059,14.2,9.7
CDI83444.1,-,PTHR13335.orig.30.pi,-,0.0043,14.7,0.2,0.0075,13.9,0.2
CDI78979.1,-,PTHR13335.orig.30.pi,-,0.0043,14.7,0.5,0.0048,14.5,0.5
CDI83710.1,-,PTHR13335.orig.30.pi,-,0.0043,14.7,8.5,0.0095,13.5,8.5
CDI81076.1,-,PTHR13335.orig.30.pi,-,0.0045,14.6,0.5,0.13,9.8,4.7
CDI82338.1,-,PTHR13335.orig.30.pi,-,0.0046,14.6,9.8,0.017,12.7,8.8
CDI77136.1,-,PTHR13335.orig.30.pi,-,0.0048,14.5,1.5,0.0055,14.3,1.5
CDI83989.1,-,PTHR13335.orig.30.pi,-,0.005,14.5,6.2,0.0056,14.3,6.2
CDI78848.1,-,PTHR13335.orig.30.pi,-,0.0051,14.4,9.3,0.0065,14.1,9.3
CDI78098.1,-,PTHR13335.orig.30.pi,-,0.0051,14.4,3.3,2.1,5.8,2.7
CDI80262.1,-,PTHR13335.orig.30.pi,-,0.0053,14.4,9.6,0.065,10.8,9.9
CDI81834.1,-,PTHR13335.orig.30.pi,-,0.0055,14.3,7.7,0.0071,13.9,7.7
CDI82955.1,-,PTHR13335.orig.30.pi,-,0.0055,14.3,1.1,0.0054,14.3,1.1
CDI77615.1,-,PTHR13335.orig.30.pi,-,0.0057,14.3,5.6,0.008,13.8,5.6
CDI81690.1,-,PTHR13335.orig.30.pi,-,0.0061,14.2,1.5,0.028,12.0,9.7
CDI78059.1,-,PTHR13335.orig.30.pi,-,0.0061,14.2,8.0,0.0068,14.0,0.0
CDI84142.1,-,PTHR13335.orig.30.pi,-,0.0062,14.1,1.1,0.15,9.6,4.7
CDI78554.1,-,PTHR13335.orig.30.pi,-,0.0066,14.0,1.0,0.017,12.7,4.8
CDI77023.1,-,PTHR13335.orig.30.pi,-,0.0067,14.0,9.1,0.053,11.1,9.3
CDI79018.1,-,PTHR13335.orig.30.pi,-,0.007,14.0,5.7,0.086,10.4,3.6
CDI81809.1,-,PTHR13335.orig.30.pi,-,0.0071,14.0,3.6,0.0073,13.9,3.6
CDI78149.1,-,PTHR13335.orig.30.pi,-,0.0075,13.9,0.3,0.0075,13.9,0.3
CDI76546.1,-,PTHR13335.orig.30.pi,-,0.0075,13.9,0.0,0.0079,13.8,0.0
CDI80161.1,-,PTHR13335.orig.30.pi,-,0.0077,13.8,8.1,0.0074,13.9,8.1
CDI77478.1,-,PTHR13335.orig.30.pi,-,0.0077,13.8,5.8,0.01,13.4,5.8
CDI82155.1,-,PTHR13335.orig.30.pi,-,0.0078,13.8,0.4,0.011,13.3,0.4
CDI83272.1,-,PTHR13335.orig.30.pi,-,0.0085,13.7,1.3,0.0025,15.4,5.8
CDI76268.1,-,PTHR13335.orig.30.pi,-,0.0086,13.7,0.1,0.0093,13.6,0.1
CDI79855.1,-,PTHR13335.orig.30.pi,-,0.0086,13.7,0.2,0.01,13.4,0.2
CDI82352.1,-,PTHR13335.orig.30.pi,-,0.0089,13.6,8.8,0.011,13.3,8.8
CDI81676.1,-,PTHR13335.orig.30.pi,-,0.0093,13.6,4.6,0.01,13.4,4.6
CDI78527.1,-,PTHR13335.orig.30.pi,-,0.0095,13.5,9.7,0.013,13.1,0.1
CDI76844.1,-,PTHR13335.orig.30.pi,-,0.0096,13.5,4.3,0.026,12.1,0.7
CDI81065.1,-,PTHR13335.orig.30.pi,-,0.0097,13.5,4.7,0.012,13.3,4.7
CDI76124.1,-,PTHR13335.orig.30.pi,-,0.0098,13.5,7.6,0.018,12.6,7.6
CDI77631.1,-,PTHR13335.orig.30.pi,-,0.0099,13.5,0.0,0.0099,13.5,0.0
CDI83294.1,-,PTHR13335.orig.30.pi,-,0.01,13.5,8.1,0.013,13.1,8.1
CDI81187.1,-,PTHR13335.orig.30.pi,-,0.01,13.4,6.5,0.15,9.6,6.5
CDI81930.1,-,PTHR13335.orig.30.pi,-,0.01,13.4,9.7,0.011,13.3,9.7
CDI82543.1,-,PTHR13335.orig.30.pi,-,0.011,13.3,4.6,0.025,12.2,4.7
CDI80115.1,-,PTHR13335.orig.30.pi,-,0.012,13.3,6.2,0.2,9.2,0.0
CDI81729.1,-,PTHR13335.orig.30.pi,-,0.012,13.2,0.1,1.0,6.8,9.8
CDI82126.1,-,PTHR13335.orig.30.pi,-,0.012,13.2,1.7,0.012,13.1,1.7
CDI79948.1,-,PTHR13335.orig.30.pi,-,0.012,13.2,4.2,1.6,6.2,6.2
CDI79185.1,-,PTHR13335.orig.30.pi,-,0.012,13.2,2.0,0.015,12.9,2.0
CDI83518.1,-,PTHR13335.orig.30.pi,-,0.012,13.1,1.4,0.025,12.2,1.4
CDI77763.1,-,PTHR13335.orig.30.pi,-,0.013,13.1,9.6,0.014,13.0,9.6
