"","Group","Accn","Organism_Taxonomic_ID","Organism.Name","SIN1All","SIN1Domain","RICTORAll","RICTORDomain","RAPTORAll","RAPTORDomain","TORAll","TORDomain","LST8All","LST8Domain","source","Class.name","Phylum.name","Order.name","Family.name","Genus.name"
"594","Streptophyta","GCA_963931765.2",4442,"Camellia sinensis",NA,NA,NA,NA,1661.6,1661.2,2170.1,2169.8,498.5,498.2,"NCBI","Magnoliopsida","Streptophyta","Ericales","Theaceae","Camellia"
"595","Streptophyta","GCA_000512255.2",4072,"Capsicum annuum",NA,NA,NA,NA,1645.8,1645.4,2068.1,2067.9,480.9,480.7,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Capsicum"
"596","Streptophyta","GCA_040436765.1",3656,"Cucumis melo",NA,NA,NA,NA,1649.5,1649.1,2197.1,2196.8,501,500.9,"NCBI","Magnoliopsida","Streptophyta","Cucurbitales","Cucurbitaceae","Cucumis"
"597","Streptophyta","GCA_964270305.1",214685,"Musa acuminata var. zebrina",NA,NA,NA,NA,1624.2,1623.8,2059.9,2059.4,495.4,495.3,"NCBI","Magnoliopsida","Streptophyta","Zingiberales","Musaceae","Musa"
"598","Streptophyta","GCA_964275165.1",213592,"Musa acuminata subsp. burmannicoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCBI","Magnoliopsida","Streptophyta","Zingiberales","Musaceae","Musa"
"599","Streptophyta","GCA_902713445.1",158383,"Olea europaea subsp. europaea",NA,NA,NA,NA,1636.8,1636.4,2141.9,2141.1,491.4,491.2,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Oleaceae","Olea"
"600","Streptophyta","GCA_003024255.1",1590841,"Actinidia chinensis var. chinensis",NA,NA,NA,NA,1638.9,1638.6,2185.1,2184.8,489.4,489.2,"NCBI","Magnoliopsida","Streptophyta","Ericales","Actinidiaceae","Actinidia"
"601","Streptophyta","GCA_008761655.1",3634,"Gossypium barbadense",NA,NA,NA,NA,1668.6,1668.2,2225.1,2224.8,502,501.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"602","Streptophyta","GCA_036320975.1",29729,"Gossypium arboreum",NA,NA,NA,NA,1664.4,1664,2211.4,2211,502,501.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"603","Streptophyta","GCA_024505715.1",4058,"Catharanthus roseus",NA,NA,NA,NA,1664.1,1663.7,2220.5,2220.2,494.9,494.7,"NCBI","Magnoliopsida","Streptophyta","Gentianales","Apocynaceae","Catharanthus"
"604","Streptophyta","GCA_014319735.1",4432,"Nelumbo nucifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCBI","Magnoliopsida","Streptophyta","Proteales","Nelumbonaceae","Nelumbo"
"605","Streptophyta","GCA_000612305.2",71139,"Eucalyptus grandis",NA,NA,NA,NA,1631.4,1631,2142.4,2142.1,493.4,493.3,"NCBI","Magnoliopsida","Streptophyta","Myrtales","Myrtaceae","Eucalyptus"
"606","Streptophyta","GCA_003046395.2",4540,"Panicum miliaceum",NA,NA,NA,NA,1632.7,1632.3,2049,2048.7,393.9,393.2,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Panicum"
"607","Streptophyta","GCA_008124465.1",13894,"Cocos nucifera",NA,NA,NA,NA,1572.6,1572.2,2098.1,2097.9,417.2,416.9,"NCBI","Magnoliopsida","Streptophyta","Arecales","Arecaceae","Cocos"
"608","Streptophyta","GCA_020796215.1",99658,"Xanthoceras sorbifolium",NA,NA,NA,NA,1656.4,1656.1,1765.1,1764.8,428.9,428.6,"NCBI","Magnoliopsida","Streptophyta","Sapindales","Sapindaceae","Xanthoceras"
"609","Streptophyta","GCA_004320505.1",157739,"Vigna angularis var. angularis",NA,NA,NA,NA,1648.5,1648.1,2202,2201.7,498.6,498.4,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Vigna"
"610","Streptophyta","GCA_030254885.1",103349,"Vitis rotundifolia",NA,NA,NA,NA,170.8,170.4,1725.4,1725.1,494.2,493.9,"NCBI","Magnoliopsida","Streptophyta","Vitales","Vitaceae","Vitis"
"611","Streptophyta","GCA_949352195.3",57577,"Trifolium pratense",NA,NA,NA,NA,1617.9,1617.5,2115.5,2115.2,500,499.8,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Trifolium"
"612","Streptophyta","GCA_016413885.1",51239,"Vanilla planifolia",NA,NA,NA,NA,1618.5,1618.1,2082.5,2082.2,490.2,489.8,"NCBI","Magnoliopsida","Streptophyta","Asparagales","Orchidaceae","Vanilla"
"613","Streptophyta","GCA_013467475.1",29730,"Gossypium raimondii",NA,NA,NA,NA,1666.9,1666.5,2232.4,2232.1,502,501.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"614","Streptophyta","GCA_000733195.1",50452,"Arabis alpina",NA,NA,NA,NA,1624.3,1623.9,2142.1,2141.8,483.2,483.1,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Arabis"
"615","Streptophyta","GCA_026573395.1",158149,"Paspalum vaginatum",NA,NA,NA,NA,1609.4,1609,2039.2,2038.9,496.1,495.9,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Paspalum"
"616","Streptophyta","GCA_037962975.1",43366,"Clitoria ternatea",NA,NA,NA,NA,1656.1,1655.6,1628.4,1628.1,499.8,499.6,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Clitoria"
"617","Streptophyta","GCA_019321725.1",586722,"Paulownia fortunei",NA,NA,NA,NA,1654.7,1654.3,1592.9,1592.7,490.1,489.9,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Paulowniaceae","Paulownia"
"618","Streptophyta","GCA_900059795.1",49390,"Coffea canephora",NA,NA,NA,NA,1642.2,1641.8,2050,2049.7,499,498.8,"NCBI","Magnoliopsida","Streptophyta","Gentianales","Rubiaceae","Coffea"
"619","Streptophyta","GCA_964270995.1",491892,"Musa hybrid cultivar",NA,NA,NA,NA,1624.3,1623.9,2058.8,2058.3,495.4,495.3,"NCBI","Magnoliopsida","Streptophyta","Zingiberales","Musaceae","Musa"
"620","Streptophyta","GCA_029228495.1",77065,"Salix purpurea",NA,NA,NA,NA,1466.1,1458.7,2182.6,2182.3,502.1,502,"NCBI","Magnoliopsida","Streptophyta","Malpighiales","Salicaceae","Salix"
"621","Streptophyta","GCA_003061485.1",1504633,"Panicum hallii var. hallii",NA,NA,NA,NA,1635.6,1635.2,2056.9,2056.6,494.3,494,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Panicum"
"622","Streptophyta","GCA_963978565.1",252529,"Citrullus colocynthis",NA,NA,NA,NA,1654.8,1654.4,2197.7,2197.4,500.6,500.4,"NCBI","Magnoliopsida","Streptophyta","Cucurbitales","Cucurbitaceae","Citrullus"
"623","Streptophyta","GCA_007990485.1",34277,"Gossypium tomentosum",NA,NA,NA,NA,1660.3,1659.9,2212.2,2211.9,502,501.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"624","Streptophyta","GCA_004379255.2",180675,"Salvia splendens",NA,NA,NA,NA,1637.2,1636.8,2098.6,2098.3,496.4,496.2,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Lamiaceae","Salvia"
"625","Streptophyta","GCA_018258275.1",4109,"Solanum commersonii",NA,NA,NA,NA,1635.9,1635.5,2069.3,2068.9,487.1,486.8,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Solanum"
"626","Streptophyta","GCA_035582445.1",236973,"Trapa incisa",NA,NA,NA,NA,1592.5,1592.1,2074,2073.7,491.9,491.6,"NCBI","Magnoliopsida","Streptophyta","Myrtales","Lythraceae","Trapa"
"627","Streptophyta","GCA_019455425.1",47600,"Gossypium anomalum",NA,NA,NA,NA,1608.4,1605.1,2186.5,2186.2,502,501.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"628","Streptophyta","GCA_007990455.1",34275,"Gossypium mustelinum",NA,NA,NA,NA,1665.8,1665.4,2230.2,2229.9,502,501.9,"NCBI","Magnoliopsida","Streptophyta","Malvales","Malvaceae","Gossypium"
"629","Streptophyta","GCA_015731905.1",1413687,"Salix dunnii",NA,NA,NA,NA,1588.4,1588.1,2125.8,2125.4,501,500.8,"NCBI","Magnoliopsida","Streptophyta","Malpighiales","Salicaceae","Salix"
"630","Streptophyta","GCA_002271885.2",33114,"Capsicum baccatum",NA,NA,NA,NA,1390.8,1390.4,1471.4,1467.7,199.6,104,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Capsicum"
"631","Streptophyta","GCA_004115005.2",1094858,"Cucurbita argyrosperma subsp. argyrosperma",NA,NA,NA,NA,1621.3,1620.8,2013.2,2012,500.2,500,"NCBI","Magnoliopsida","Streptophyta","Cucurbitales","Cucurbitaceae","Cucurbita"
"632","Streptophyta","GCA_003032435.1",3197,"Marchantia polymorpha",NA,NA,NA,NA,1570.7,1570.3,1888.6,1888.3,473.6,473.5,"NCBI","Marchantiopsida","Streptophyta","Marchantiales","Marchantiaceae","Marchantia"
"633","Streptophyta","GCA_014362265.1",165716,"Actinidia rufa",NA,NA,NA,NA,1364.4,1356.7,1647.2,1646.5,491.5,491.3,"NCBI","Magnoliopsida","Streptophyta","Ericales","Actinidiaceae","Actinidia"
"634","Streptophyta","GCA_005549215.1",1194695,"Cucumis melo var. makuwa",NA,NA,NA,NA,1649.5,1649.1,2180.9,2180.4,501,500.9,"NCBI","Magnoliopsida","Streptophyta","Cucurbitales","Cucurbitaceae","Cucumis"
"635","Streptophyta","GCA_012923435.1",3483,"Cannabis sativa",NA,NA,NA,NA,1636.6,1636.3,2210.4,2210,494.7,494.4,"NCBI","Magnoliopsida","Streptophyta","Rosales","Cannabaceae","Cannabis"
"636","Streptophyta","GCA_002201585.1",22663,"Punica granatum",NA,NA,NA,NA,1625.4,1625,2063.7,2063.3,501.9,501.6,"NCBI","Magnoliopsida","Streptophyta","Myrtales","Lythraceae","Punica"
"637","Streptophyta","GCA_001661175.1",4615,"Ananas comosus",NA,NA,NA,NA,1600.6,1600.3,2121.4,2121,490.6,490.3,"NCBI","Magnoliopsida","Streptophyta","Poales","Bromeliaceae","Ananas"
"638","Streptophyta","GCA_944990045.1",59689,"Arabidopsis lyrata",NA,NA,NA,NA,1623.1,1622.7,2156.2,2155.9,486.6,486.4,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Arabidopsis"
"639","Streptophyta","GCA_000004255.1",81972,"Arabidopsis lyrata subsp. lyrata",NA,NA,NA,NA,1623.1,1622.7,2158.4,2158.1,486.6,486.4,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Arabidopsis"
"640","Streptophyta","GCA_019511825.2",151328,"Perilla frutescens var. frutescens",NA,NA,NA,NA,1649,1648.6,1614.9,1614.6,492.6,492.4,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Lamiaceae","Perilla"
"641","Streptophyta","GCA_019512045.2",608512,"Perilla frutescens var. hirtella",NA,NA,NA,NA,1645.4,1645,1619.1,1618.8,491.8,491.5,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Lamiaceae","Perilla"
"642","Streptophyta","GCA_003112345.1",35608,"Artemisia annua",NA,NA,NA,NA,1631.9,1631.6,2182.2,2181.9,499.3,499,"NCBI","Magnoliopsida","Streptophyta","Asterales","Asteraceae","Artemisia"
"643","Streptophyta","GCA_000763605.2",60419,"Castanea mollissima",NA,NA,NA,NA,1626.3,1625.9,1846.4,1846.1,498.1,497.9,"NCBI","Magnoliopsida","Streptophyta","Fagales","Fagaceae","Castanea"
"644","Streptophyta","GCA_033242285.1",3494,"Ficus carica",NA,NA,NA,NA,1122.9,1122.6,2155.9,2155.6,262.7,148.3,"NCBI","Magnoliopsida","Streptophyta","Rosales","Moraceae","Ficus"
"645","Streptophyta","GCA_009445465.1",4460,"Colocasia esculenta",NA,NA,NA,NA,794.8,794.4,1509.5,1509.2,453,452,"NCBI","Magnoliopsida","Streptophyta","Alismatales","Araceae","Colocasia"
"646","Streptophyta","GCA_023344035.1",120290,"Psidium guajava",NA,NA,NA,NA,1618.6,1618.2,1667.9,1667.6,128.6,101.7,"NCBI","Magnoliopsida","Streptophyta","Myrtales","Myrtaceae","Psidium"
"647","Streptophyta","GCA_000143415.2",88036,"Selaginella moellendorffii",NA,NA,NA,NA,1489.3,1488.9,1722.1,1720.2,455.1,454.8,"NCBI","Lycopodiopsida","Streptophyta","Selaginellales","Selaginellaceae","Selaginella"
"648","Streptophyta","GCA_000471905.1",13333,"Amborella trichopoda",NA,NA,NA,NA,1493.4,1493,2149.1,2148.8,490.7,490.5,"NCBI","Magnoliopsida","Streptophyta","Amborellales","Amborellaceae","Amborella"
"649","Streptophyta","GCA_024762085.1",4212,"Ambrosia artemisiifolia",NA,NA,NA,NA,1638.4,1638,943.3,942.8,499.7,499.5,"NCBI","Magnoliopsida","Streptophyta","Asterales","Asteraceae","Ambrosia"
"650","Streptophyta","GCA_005223365.2",110450,"Oryza meyeriana var. granulata",NA,NA,NA,NA,1607.9,1607.5,2072.7,2072.4,482.4,482.2,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Oryza"
"651","Streptophyta","GCA_002897195.1",55188,"Citrus unshiu",NA,NA,NA,NA,1578.9,1572.1,2179.6,2179.3,432.8,432.5,"NCBI","Magnoliopsida","Streptophyta","Sapindales","Rutaceae","Citrus"
"652","Streptophyta","GCA_003370565.1",157652,"Mucuna pruriens",NA,NA,NA,NA,1629.9,1629.6,1619.4,1613.1,440.6,407,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Mucuna"
"653","Streptophyta","GCA_006013705.1",4083,"Solanum chilense",NA,NA,NA,NA,1652.4,1652,2218,2217.7,487.1,486.8,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Solanum"
"654","Streptophyta","GCA_026261945.1",71354,"Hirschfeldia incana",NA,NA,NA,NA,1608.3,1607.9,2139.6,2139.3,486.5,486.4,"NCBI","Magnoliopsida","Streptophyta","Brassicales","Brassicaceae","Hirschfeldia"
"655","Streptophyta","GCA_002966975.2",2094558,"Prunus yedoensis var. nudiflora",NA,NA,NA,NA,1414.8,1145.5,1658.1,1657.8,450,449.9,"NCBI","Magnoliopsida","Streptophyta","Rosales","Rosaceae","Prunus"
"656","Streptophyta","GCA_001742945.1",3900,"Trifolium subterraneum",NA,NA,NA,NA,1600.4,1600,2031.1,2030.8,500,499.8,"NCBI","Magnoliopsida","Streptophyta","Fabales","Fabaceae","Trifolium"
"657","Streptophyta","GCA_949281275.1",3014310,"Closterium sp. NIES-53",NA,NA,NA,NA,1196.3,1187.4,1259.8,1259.6,470.8,470.6,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"658","Streptophyta","GCA_949281255.1",3014311,"Closterium sp. NIES-54",NA,NA,NA,NA,572.4,295.5,1238.1,1237.9,467.1,466.2,"NCBI","Zygnemophyceae","Streptophyta","Desmidiales","Closteriaceae","Closterium"
"659","Streptophyta","GCA_020796205.1",714518,"Ziziphus jujuba var. spinosa",NA,NA,NA,NA,1646.8,1642.6,2125.1,2124.8,496.7,496.5,"NCBI","Magnoliopsida","Streptophyta","Rosales","Rhamnaceae","Ziziphus"
"660","Streptophyta","GCA_000511025.2",3555,"Beta vulgaris subsp. vulgaris",NA,NA,NA,NA,1615.8,1615.4,2194,2193.7,478.5,478.3,"NCBI","Magnoliopsida","Streptophyta","Caryophyllales","Chenopodiaceae","Beta"
"661","Streptophyta","GCA_001692995.2",4182,"Sesamum indicum",NA,NA,NA,NA,1666.8,1666.4,2172.7,2172.3,498.5,498.3,"NCBI","Magnoliopsida","Streptophyta","Lamiales","Pedaliaceae","Sesamum"
"662","Streptophyta","GCA_002271895.2",80379,"Capsicum chinense",NA,NA,NA,NA,1391.1,1390.7,1986.5,1986.3,NA,NA,"NCBI","Magnoliopsida","Streptophyta","Solanales","Solanaceae","Capsicum"
"663","Streptophyta","GCA_023376185.1",114280,"Cichorium endivia",326.3,325.9,512,511.7,1662.2,1661.8,2194.9,2194.6,500.4,500.2,"NCBI","Magnoliopsida","Streptophyta","Asterales","Asteraceae","Cichorium"
"664","Streptophyta","GCA_000696525.1",180498,"Jatropha curcas",NA,NA,NA,NA,1664.4,1664,2197,2196.8,498.2,498.1,"NCBI","Magnoliopsida","Streptophyta","Malpighiales","Euphorbiaceae","Jatropha"
"665","Streptophyta","GCA_000510995.2",3562,"Spinacia oleracea",NA,NA,NA,NA,1608.3,1607.9,2158.9,2158.5,481.3,481,"NCBI","Magnoliopsida","Streptophyta","Caryophyllales","Chenopodiaceae","Spinacia"
"666","Streptophyta","GCA_000151685.2",3988,"Ricinus communis",NA,NA,NA,NA,1417.4,1417.1,1717.3,1716.8,500.8,500.7,"NCBI","Magnoliopsida","Streptophyta","Malpighiales","Euphorbiaceae","Ricinus"
"667","Streptophyta","GCA_000347455.1",4572,"Triticum urartu",NA,NA,NA,NA,NA,NA,1801.4,1710.8,435.6,400.9,"NCBI","Magnoliopsida","Streptophyta","Poales","Poaceae","Triticum"
"668","Streptophyta","GCA_022343405.2",2759587,"Adiantum nelumboides",311.9,225.1,721.3,720.3,1474.8,1474.3,1510.7,1510.4,448.5,448.2,"NCBI","Polypodiopsida","Streptophyta","Polypodiales","Pteridaceae","Adiantum"
"669","Chlorophyta","GCA_000090985.2",296587,"Micromonas commoda",NA,NA,NA,NA,1321.4,1320.9,1600.2,1600,454.3,454.1,"NCBI","Mamiellophyceae","Chlorophyta","Mamiellales","Mamiellaceae","Micromonas"
"670","Chlorophyta","GCA_030272155.1",3088,"Tetradesmus obliquus",NA,NA,NA,NA,NA,NA,1619.5,1618.8,418.6,418.6,"NCBI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Tetradesmus"
"671","Chlorophyta","GCA_023205875.1",1764295,"Chloropicon primus",NA,NA,193.2,191.9,1247.2,1246.9,1689.5,1689.3,432.5,432.3,"NCBI","Chloropicophyceae","Chlorophyta","Chloropicales","Chloropicaceae","Chloropicon"
"672","Chlorophyta","GCA_000092065.1",436017,"Ostreococcus lucimarinus CCE9901",NA,NA,NA,NA,1277.8,1277.6,1441.1,1440.8,438.9,438.6,"NCBI","Mamiellophyceae","Chlorophyta","Mamiellales","Bathycoccaceae","Ostreococcus"
"673","Chlorophyta","GCA_034226045.1",1470871,"Picochlorum sp. SENEW3",NA,NA,NA,NA,1146.8,1146.5,1530.5,1530.2,396.9,396.5,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Picochlorum"
"674","Chlorophyta","GCA_038396805.1",1461544,"Chloropicon roscoffensis",NA,NA,186,184.3,1224,1223.6,1701.8,1701.5,431.1,430.9,"NCBI","Chloropicophyceae","Chlorophyta","Chloropicales","Chloropicaceae","Chloropicon"
"675","Chlorophyta","GCA_000214015.2",70448,"Ostreococcus tauri",NA,NA,NA,NA,1283.9,1283.5,1444.3,1444,437.2,437,"NCBI","Mamiellophyceae","Chlorophyta","Mamiellales","Bathycoccaceae","Ostreococcus"
"676","Chlorophyta","GCA_002220235.1",41875,"Bathycoccus prasinos",NA,NA,NA,NA,1204.6,1204.6,1502.1,1501.3,425.9,425.6,"NCBI","Mamiellophyceae","Chlorophyta","Mamiellales","Bathycoccaceae","Bathycoccus"
"677","Chlorophyta","GCA_000002595.3",3055,"Chlamydomonas reinhardtii",208.8,208.5,NA,NA,1126.6,1078.2,1697.3,1697,455.9,455.7,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas"
"678","Chlorophyta","GCA_020887355.1",2315456,"Coccomyxa sp. Obi",NA,NA,NA,NA,1235,1234.7,1699,1698.6,452.8,452.5,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Coccomyxa"
"679","Chlorophyta","GCA_014905635.1",2742167,"Scenedesmus sp. PABB004",NA,NA,NA,NA,1196.3,1195.9,1465.8,1464.6,328.6,328.3,"NCBI","Chlorophyceae","Chlorophyta","Sphaeropleales","Scenedesmaceae","Scenedesmus"
"680","Chlorophyta","GCA_000611645.1",145388,"Monoraphidium neglectum",NA,NA,NA,NA,821.8,821.2,579.8,579.5,456,455.7,"NCBI","Chlorophyceae","Chlorophyta","Sphaeropleales","Selenastraceae","Monoraphidium"
"681","Chlorophyta","GCA_040144395.1",41462,"[Myrmecia] bisecta",NA,NA,NA,NA,1317.9,1317.5,1077.6,1077.3,461,460.7,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Myrmecia"
"682","Chlorophyta","GCA_040144335.1",381761,"Elliptochloris bilobata",NA,NA,NA,NA,1219.4,1219,1699.6,1699.4,462.5,462.2,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Elliptochloris"
"683","Chlorophyta","GCA_040144405.1",706552,"Symbiochloris irregularis",NA,NA,NA,NA,1184.5,1183.7,837.3,835.5,432.2,431.9,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Symbiochloris"
"684","Chlorophyta","GCA_023343905.1",3077,"Chlorella vulgaris",NA,NA,NA,NA,1225.8,1225.4,1624.3,1624,471.5,471.2,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella"
"685","Chlorophyta","GCA_002284615.2",3046,"Dunaliella salina",NA,NA,NA,NA,669.9,298.7,915.9,797.2,451.7,451.5,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Dunaliellaceae","Dunaliella"
"686","Chlorophyta","GCA_030144725.1",44745,"Haematococcus lacustris",NA,NA,NA,NA,274.3,221,385.6,385.4,457.2,456.8,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Haematococcaceae","Haematococcus"
"687","Chlorophyta","GCA_000143455.1",3068,"Volvox carteri f. nagariensis",NA,NA,NA,NA,676.1,675.8,1671,1670.7,458.1,457.8,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Volvox"
"688","Chlorophyta","GCA_000733215.1",3075,"Auxenochlorella protothecoides",NA,NA,NA,NA,1042.2,739.5,1562.4,1562.1,456.8,456.5,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Auxenochlorella"
"689","Chlorophyta","GCA_000147415.1",554065,"Chlorella variabilis",NA,NA,NA,NA,1188.7,1188.4,664.2,479.7,472.1,471.8,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella"
"690","Chlorophyta","GCA_000258705.1",574566,"Coccomyxa subellipsoidea C-169",NA,NA,NA,NA,1000.5,1000.1,1676.3,1676.1,450.4,450.2,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Coccomyxa"
"691","Chlorophyta","GCA_031763795.1",3111,"Prototheca wickerhamii",NA,NA,NA,NA,1035.9,1030.5,1560.1,1559.9,456.8,456.5,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Prototheca"
"692","Chlorophyta","GCA_003203535.1",307507,"Raphidocelis subcapitata",NA,NA,NA,NA,1182.2,1177.5,1333.9,1333.7,456.4,456.2,"NCBI","Chlorophyceae","Chlorophyta","Sphaeropleales","Selenastraceae","Raphidocelis"
"693","Chlorophyta","GCA_002335675.1",1157962,"Chlamydomonas eustigma",NA,NA,NA,NA,1294,1293.6,1621.4,1621.1,457.5,457.3,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas"
"694","Chlorophyta","GCA_030268105.1",51714,"Volvox africanus",NA,NA,NA,NA,1242.9,1242.4,1682.7,1682.4,455.6,455.3,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Volvox"
"695","Chlorophyta","GCA_030267565.1",330485,"Pleodorina starrii",NA,NA,NA,NA,1249.7,1249.2,1694.5,1694.1,458.9,458.6,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Pleodorina"
"696","Chlorophyta","GCA_021605115.1",47775,"Astrephomene gubernaculifera",NA,NA,NA,NA,907.2,906.8,1203.6,1203.2,460.1,459.8,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Astrephomenaceae","Astrephomene"
"697","Chlorophyta","GCA_002245815.2",554055,"Micractinium conductrix",NA,NA,NA,NA,1204.5,1204.1,1604.7,1604.4,472,471.7,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Micractinium"
"698","Chlorophyta","GCA_001247695.2",36881,"Cymbomonas tetramitiformis",109.3,108.4,342.2,341.7,1336.7,1335.9,1349,1348.7,470.7,470.4,"NCBI","Pyramimonadophyceae","Chlorophyta","Pyramimonadales","Pyramimonadaceae","Cymbomonas"
"699","Chlorophyta","GCA_001584585.1",33097,"Gonium pectorale",NA,NA,NA,NA,1209.7,1209.1,954,596.3,455.5,455.3,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Gonium"
"700","Chlorophyta","GCA_030272585.1",3041901,"Bryopsis sp. KO-2023",NA,NA,NA,NA,1042.4,1041.6,1225.2,1224.9,383.3,383,"NCBI","Ulvophyceae","Chlorophyta","Bryopsidales","Bryopsidaceae","Bryopsis"
"701","Chlorophyta","GCA_040206745.1",2905655,"Trebouxia sp. C0006",NA,NA,NA,NA,1316.6,1316.2,1711.6,1711.3,371.2,370.9,"NCBI","Trebouxiophyceae","Chlorophyta","Trebouxiales","Trebouxiaceae","Trebouxia"
"702","Chlorophyta","GCA_964261555.1",1965095,"Coccomyxa elongata",NA,NA,NA,NA,1242,1241.7,1701.1,1700.8,450.7,450.4,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Coccomyxa"
"703","Chlorophyta","GCA_964019345.2",1274662,"Coccomyxa viridis",NA,NA,NA,NA,1258.8,1258.5,1706.4,1706.1,442.6,442.4,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Coccomyxa"
"704","Chlorophyta","GCA_040746525.1",2578422,"Sanguina aurantia",NA,NA,NA,NA,1266.7,1266.3,1603.5,1603.2,454.6,454.3,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Sanguina"
"705","Chlorophyta","GCA_019650235.1",1737510,"Volvox reticuliferus",NA,NA,NA,NA,1257.6,1257.2,1667,1666.7,455.8,455.5,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Volvocaceae","Volvox"
"706","Chlorophyta","GCA_019044685.2",1650286,"Chlorella desiccata (nom. nud.)",NA,NA,NA,NA,1242.7,1242.2,1620.9,1620.6,450.4,450.1,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Chlorella"
"707","Chlorophyta","GCA_016834605.1",51695,"Chlamydomonas incerta",NA,NA,NA,NA,1131.1,1130.8,1693.7,1693.4,455.9,455.7,"NCBI","Chlorophyceae","Chlorophyta","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas"
"708","Chlorophyta","GCA_040144355.1",904363,"Apatococcus lobatus",NA,NA,NA,NA,1234.4,1234,1599.7,1599.5,436,435.7,"NCBI","Trebouxiophyceae","Chlorophyta","Chlorellales","Chlorellaceae","Apatococcus"
"709","Chlorophyta","GCA_025209345.1",2696299,"Picochlorum sp. BPE23",NA,NA,NA,NA,1144.9,1144.6,1529.8,1529.6,446.3,446.1,"NCBI","Trebouxiophyceae","Chlorophyta",NA,NA,"Picochlorum"
